elapsed_sec,sum_next_o_id,orders_delta,nopm_rate
831,33272809,4712,141360.0
832,33277496,4687,281220.0
833,33282186,4690,281400.0
834,33286904,4718,283080.0
835,33291654,4750,285000.0
837,33296441,4787,143610.0
838,33301086,4645,278700.0
839,33305866,4780,286800.0
840,33310549,4683,280980.0
841,33315162,4613,276780.0
843,33319852,4690,140700.0
844,33324635,4783,286980.0
845,33329354,4719,283140.0
846,33334121,4767,286020.0
847,33338941,4820,289200.0
849,33343685,4744,142320.0
850,33348485,4800,288000.0
851,33352814,4329,259740.0
852,33357393,4579,274740.0
853,33362096,4703,282180.0
855,33366782,4686,140580.0
856,33371507,4725,283500.0
857,33376173,4666,279960.0
858,33380878,4705,282300.0
859,33385496,4618,277080.0
861,33390209,4713,141390.0
862,33394869,4660,279600.0
863,33399543,4674,280440.0
864,33404257,4714,282840.0
865,33408934,4677,280620.0
867,33413564,4630,138900.0
868,33418265,4701,282060.0
869,33422864,4599,275940.0
870,33427540,4676,280560.0
871,33432138,4598,275880.0
873,33436417,4279,128370.0
874,33440586,4169,250140.0
875,33444955,4369,262140.0
876,33449325,4370,262200.0
877,33453817,4492,269520.0
879,33458064,4247,127410.0
880,33462238,4174,250440.0
881,33466537,4299,257940.0
882,33470623,4086,245160.0
884,33474740,4117,123510.0
885,33478591,3851,231060.0
886,33482675,4084,245040.0
887,33486591,3916,234960.0
888,33490563,3972,238320.0
890,33494607,4044,121320.0
891,33498604,3997,239820.0
892,33502628,4024,241440.0
893,33506645,4017,241020.0
895,33510719,4074,122220.0
896,33514649,3930,235800.0
897,33518659,4010,240600.0
898,33522713,4054,243240.0
899,33526753,4040,242400.0
901,33530662,3909,117270.0
902,33534634,3972,238320.0
903,33538863,4229,253740.0
904,33543219,4356,261360.0
906,33547440,4221,126630.0
907,33551585,4145,248700.0
908,33555764,4179,250740.0
909,33559920,4156,249360.0
910,33564285,4365,261900.0
912,33568630,4345,130350.0
913,33572956,4326,259560.0
914,33577179,4223,253380.0
915,33581527,4348,260880.0
916,33585875,4348,260880.0
918,33590278,4403,132090.0
919,33594776,4498,269880.0
920,33599226,4450,267000.0
921,33603740,4514,270840.0
923,33608319,4579,137370.0
924,33612880,4561,273660.0
925,33617405,4525,271500.0
926,33621837,4432,265920.0
927,33626356,4519,271140.0
929,33630939,4583,137490.0
930,33635531,4592,275520.0
931,33639956,4425,265500.0
932,33644510,4554,273240.0
934,33649101,4591,137730.0
935,33653548,4447,266820.0
936,33658163,4615,276900.0
937,33662670,4507,270420.0
938,33667077,4407,264420.0
940,33671621,4544,136320.0
941,33676009,4388,263280.0
942,33680657,4648,278880.0
943,33685085,4428,265680.0
944,33689784,4699,281940.0
946,33694396,4612,138360.0
947,33698886,4490,269400.0
948,33703557,4671,280260.0
949,33708089,4532,271920.0
951,33712665,4576,137280.0
952,33717350,4685,281100.0
953,33721954,4604,276240.0
954,33726420,4466,267960.0
955,33731028,4608,276480.0
957,33735631,4603,138090.0
958,33739976,4345,260700.0
959,33744287,4311,258660.0
960,33748707,4420,265200.0
961,33753105,4398,263880.0
963,33757499,4394,131820.0
964,33761885,4386,263160.0
965,33766251,4366,261960.0
966,33770617,4366,261960.0
968,33775000,4383,131490.0
969,33779340,4340,260400.0
970,33783482,4142,248520.0
971,33787630,4148,248880.0
973,33791757,4127,123810.0
974,33795855,4098,245880.0
975,33800065,4210,252600.0
976,33804460,4395,263700.0
977,33808851,4391,263460.0
979,33813176,4325,129750.0
980,33817515,4339,260340.0
981,33821874,4359,261540.0
982,33826337,4463,267780.0
983,33830789,4452,267120.0
985,33835185,4396,131880.0
986,33839657,4472,268320.0
987,33844162,4505,270300.0
988,33848180,4018,241080.0
989,33851991,3811,228660.0
990,33856144,4153,249180.0
992,33860394,4250,127500.0
993,33865015,4621,277260.0
994,33869594,4579,274740.0
995,33874155,4561,273660.0
996,33878761,4606,276360.0
998,33883354,4593,137790.0
999,33888007,4653,279180.0
1000,33892537,4530,271800.0
1001,33897117,4580,274800.0
1002,33901783,4666,279960.0
1003,33906422,4639,278340.0
1005,33911063,4641,139230.0
1006,33915708,4645,278700.0
1007,33920356,4648,278880.0
1008,33925149,4793,287580.0
1009,33929778,4629,277740.0
1011,33934374,4596,137880.0
1012,33938938,4564,273840.0
1013,33943524,4586,275160.0
1014,33948198,4674,280440.0
1015,33952870,4672,280320.0
1017,33957489,4619,138570.0
1018,33962059,4570,274200.0
1019,33966755,4696,281760.0
1020,33971428,4673,280380.0
1021,33976056,4628,277680.0
1022,33980698,4642,278520.0
1024,33985462,4764,142920.0
1025,33990042,4580,274800.0
1026,33994681,4639,278340.0
1027,33999306,4625,277500.0
1028,34004019,4713,282780.0
1030,34008742,4723,141690.0
1031,34013245,4503,270180.0
1032,34017886,4641,278460.0
1033,34022658,4772,286320.0
1034,34027352,4694,281640.0
1036,34032015,4663,139890.0
1037,34036756,4741,284460.0
1038,34041405,4649,278940.0
1039,34045991,4586,275160.0
1040,34050711,4720,283200.0
1042,34055366,4655,139650.0
1043,34060008,4642,278520.0
1044,34064725,4717,283020.0
1045,34069380,4655,279300.0
1046,34074016,4636,278160.0
1047,34078652,4636,278160.0
1049,34083294,4642,139260.0
1050,34087989,4695,281700.0
1051,34092597,4608,276480.0
1052,34097250,4653,279180.0
1053,34101753,4503,270180.0
1055,34106436,4683,140490.0
1056,34111148,4712,282720.0
1057,34115872,4724,283440.0
1058,34120623,4751,285060.0
1059,34125271,4648,278880.0
1060,34129813,4542,272520.0
1062,34134452,4639,139170.0
1063,34139146,4694,281640.0
1064,34143706,4560,273600.0
1065,34148468,4762,285720.0
1066,34153188,4720,283200.0
1068,34157714,4526,135780.0
1069,34162379,4665,279900.0
1070,34167100,4721,283260.0
1071,34171770,4670,280200.0
1072,34176367,4597,275820.0
1074,34181020,4653,139590.0
1075,34185656,4636,278160.0
1076,34190325,4669,280140.0
1077,34195001,4676,280560.0
1078,34199713,4712,282720.0
1079,34204337,4624,277440.0
1081,34208997,4660,139800.0
1082,34213694,4697,281820.0
1083,34218337,4643,278580.0
1084,34223065,4728,283680.0
1085,34227716,4651,279060.0
1087,34232343,4627,138810.0
1088,34236911,4568,274080.0
1089,34241520,4609,276540.0
1090,34246212,4692,281520.0
1091,34250944,4732,283920.0
1093,34255597,4653,139590.0
1094,34260149,4552,273120.0
1095,34264712,4563,273780.0
1096,34269302,4590,275400.0
1097,34273863,4561,273660.0
1098,34278413,4550,273000.0
